"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8708,7.21816,7.21816,32.8449,7.22194,7.22194,3.87929,4.30667,3.87929,0,0,0,9.13551,6.0555,6.0555,0,0,0,0,0,0,0,0,0,0,0,0,6.21855,4.64684,4.16117,0,0,0,0,0,0,0,0,0,69.1954,5.38248,5.38248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protein-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64767,3.27655,2.48605,38.6986,5.50898,5.50898,0,0,0,0,0,0,8.32744,4.50753,4.50753,0,0,0,6.89547,5.61849,3.5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7623,3.28729,3.28729,0,0,0,0,0,0,0,0,0,0,0,0,67.592,12.38634,8.56028,0,0,0,110.34,13.94862,13.9486,0,0,0,50.7284,10.13912,10.1391,3.35525,5.46088,3.26678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68184,85.3459,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7259,15.7259,15.7259,0,0,0,119.075,39.75989,39.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.536,33.7616,33.7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4023,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863638,4.94001,0.863638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6278,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5007,8.14073,8.14073,142.761,14.10635,6.30455,14.9871,6.6691,3.8844,0,0,0,2.73478,3.19058,2.73478,0,0,0,2.46552,8.89316,1.69394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9255,8.56413,8.56413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242464,54.7218,"protein-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.951,23.38891,23.3889,0.0506951,10.44319,0.0506951,564.573,13.28859,13.0648,0,0,0,9.88698,19.21279,5.50269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46959,4.46959,4.46959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41178,3.71841,3.71841,0,0,0,0,0,0,0,0,0,0.567863,0,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204074,2.94449,0.204074,0,0,0,0,0,0,0,0,0,0,0,0,129.313,9.09176,9.09176,278.701,16.97567,16.9757,118.456,16.89188,16.8919,0,0,0,145.33,7.88748,7.88748,0,0,0,2.57916,2.57916,2.57916,0,0,0,0.869417,3.02797,0.869417,0,0,0,0,0,0,0,0,0,0,0,0,3.56577,3.56577,3.56577,0,0,0,0,0,0,4.62455,4.62455,4.62455,0,0,0,0,0,0,0,0,0,0.151857,70.8233,"protein-exon3-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10403,4.68376,1.10403,2.17662,3.17424,2.17662,1.44993,3.49983,1.44993,0,0,0,2.39427,3.5284,2.39427,0,0,0,0,0,0,0,0,0,0,0,0,1.51821,3.17237,1.51821,0,0,0,0,0,0,0,0,0,2.31322,4.15194,2.31322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38117,0,"protein-exon2-negative-control"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.811,132.62022,132.62,126.801,12.54451,12.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3626,8.35693,8.35693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3383,"protein-exon3-negative-control"
